"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
894,7.441667,134.036135,
895,7.450000,134.082569,
896,7.458333,134.214920,
897,7.466667,134.369564,
898,7.475000,134.441286,
899,7.483333,134.370685,
900,7.491667,134.195214,
901,7.500000,134.021423,
902,7.508333,133.952005,
903,7.516667,134.026144,
904,7.525000,134.201454,
905,7.533333,134.377300,
906,7.541667,134.452129,
907,7.550000,134.390067,
908,7.558333,134.246962,
909,7.566667,134.123714,
910,7.575000,134.083579,
911,7.583333,134.112655,
912,7.591667,134.155027,
913,7.600000,134.172781,
914,7.608333,134.167379,
915,7.616667,134.157247,
916,7.625000,134.151970,
917,7.633333,134.148630,
918,7.641667,134.141709,
919,7.650000,134.129967,
920,7.658333,134.116295,
921,7.666667,134.104452,
922,7.675000,134.095767,
923,7.683333,134.088441,
924,7.691667,134.080559,
925,7.700000,134.072729,
926,7.708333,134.066466,
927,7.716667,134.061800,
928,7.725000,134.058328,
929,7.733333,134.056399,
930,7.741667,134.052957,
931,7.750000,134.038823,
932,7.758333,134.009811,
933,7.766667,133.985027,
934,7.775000,134.006056,
935,7.783333,134.105959,
936,7.791667,134.275180,
937,7.800000,134.461959,
938,7.808333,134.605900,
939,7.816667,134.665213,
940,7.825000,134.617519,
941,7.833333,134.461167,
942,7.841667,134.239448,
943,7.850000,134.052696,
944,7.858333,134.008329,
945,7.866667,134.129912,
946,7.875000,134.316153,
947,7.883333,134.409739,
948,7.891667,134.326304,
949,7.900000,134.126751,
950,7.908333,133.966849,
951,7.916667,133.969227,
952,7.925000,134.126701,
953,7.933333,134.312888,
954,7.941667,134.387689,
955,7.950000,134.308707,
956,7.958333,134.151108,
957,7.966667,134.022053,
958,7.975000,133.962403,
959,7.983333,133.941327,
960,7.991667,133.935698,
961,8.000000,133.980237,
962,8.008333,134.120568,
963,8.016667,134.339657,
964,8.025000,134.563742,
965,8.033333,134.734787,
966,8.041667,134.841420,
967,8.050000,134.875639,
968,8.058333,134.806786,
969,8.066667,134.637526,
970,8.075000,134.461281,
971,8.083333,134.403619,
972,8.091667,134.483966,
973,8.100000,134.571965,
974,8.108333,134.521207,
975,8.116667,134.337908,
976,8.125000,134.180335,
977,8.133333,134.183057,
978,8.141667,134.312402,
979,8.150000,134.413549,
980,8.158333,134.375871,
981,8.166667,134.223400,
982,8.175000,134.059629,
983,8.183333,133.967809,
984,8.191667,133.974173,
985,8.200000,134.066362,
986,8.208333,134.205903,
987,8.216667,134.329489,
988,8.225000,134.377606,
989,8.233333,134.345908,
990,8.241667,134.299070,
991,8.250000,134.312988,
992,8.258333,134.396810,
993,8.266667,134.478342,
994,8.275000,134.473066,
995,8.283333,134.372201,
996,8.291667,134.267203,
997,8.300000,134.281752,
998,8.308333,134.459404,
999,8.316667,134.703559,
1000,8.325000,134.838610,
1001,8.333333,134.757570,
1002,8.341667,134.523428,
1003,8.350000,134.315634,
1004,8.358333,134.262969,
1005,8.366667,134.330534,
1006,8.375000,134.375196,
1007,8.383333,134.305094,
1008,8.391667,134.177085,
1009,8.400000,134.140232,
1010,8.408333,134.287912,
1011,8.416667,134.561834,
1012,8.425000,134.794769,
1013,8.433333,134.849191,
1014,8.441667,134.724288,
1015,8.450000,134.542414,
1016,8.458333,134.439866,
1017,8.466667,134.463564,
1018,8.475000,134.555955,
1019,8.483333,134.625722,
1020,8.491667,134.631102,
1021,8.500000,134.602857,
1022,8.508333,134.598862,
1023,8.516667,134.645307,
1024,8.525000,134.720521,
1025,8.533333,134.785708,
1026,8.541667,134.824215,
1027,8.550000,134.848558,
1028,8.558333,134.867278,
1029,8.566667,134.849172,
1030,8.575000,134.737638,
1031,8.583333,134.519875,
1032,8.591667,134.278265,
1033,8.600000,134.145100,
1034,8.608333,134.185591,
1035,8.616667,134.329073,
1036,8.625000,134.427155,
1037,8.633333,134.383667,
1038,8.641667,134.226688,
